Date;Area;Day-ahead Price (EUR/MWh)
17/12/2025 06:00:00 - 17/12/2025 06:15:00;BZN|FR;86.26
17/12/2025 06:15:00 - 17/12/2025 06:30:00;BZN|FR;91.55
17/12/2025 06:30:00 - 17/12/2025 06:45:00;BZN|FR;96.79
17/12/2025 06:45:00 - 17/12/2025 07:00:00;BZN|FR;106.16
17/12/2025 07:00:00 - 17/12/2025 07:15:00;BZN|FR;108.76
17/12/2025 07:15:00 - 17/12/2025 07:30:00;BZN|FR;116.49
17/12/2025 07:30:00 - 17/12/2025 07:45:00;BZN|FR;109.04
17/12/2025 07:45:00 - 17/12/2025 08:00:00;BZN|FR;98.00
17/12/2025 08:00:00 - 17/12/2025 08:15:00;BZN|FR;125.00
17/12/2025 08:15:00 - 17/12/2025 08:30:00;BZN|FR;119.47
17/12/2025 08:30:00 - 17/12/2025 08:45:00;BZN|FR;102.02
17/12/2025 08:45:00 - 17/12/2025 09:00:00;BZN|FR;96.40
17/12/2025 09:00:00 - 17/12/2025 09:15:00;BZN|FR;108.31
17/12/2025 09:15:00 - 17/12/2025 09:30:00;BZN|FR;100.00
17/12/2025 09:30:00 - 17/12/2025 09:45:00;BZN|FR;96.03
17/12/2025 09:45:00 - 17/12/2025 10:00:00;BZN|FR;88.13
17/12/2025 10:00:00 - 17/12/2025 10:15:00;BZN|FR;96.03
17/12/2025 10:15:00 - 17/12/2025 10:30:00;BZN|FR;91.12
17/12/2025 10:30:00 - 17/12/2025 10:45:00;BZN|FR;88.90
17/12/2025 10:45:00 - 17/12/2025 11:00:00;BZN|FR;86.61
17/12/2025 11:00:00 - 17/12/2025 11:15:00;BZN|FR;89.37
17/12/2025 11:15:00 - 17/12/2025 11:30:00;BZN|FR;86.61
17/12/2025 11:30:00 - 17/12/2025 11:45:00;BZN|FR;87.99
17/12/2025 11:45:00 - 17/12/2025 12:00:00;BZN|FR;87.47
17/12/2025 12:00:00 - 17/12/2025 12:15:00;BZN|FR;86.51
17/12/2025 12:15:00 - 17/12/2025 12:30:00;BZN|FR;85.00
17/12/2025 12:30:00 - 17/12/2025 12:45:00;BZN|FR;82.72
17/12/2025 12:45:00 - 17/12/2025 13:00:00;BZN|FR;80.41
17/12/2025 13:00:00 - 17/12/2025 13:15:00;BZN|FR;83.39
17/12/2025 13:15:00 - 17/12/2025 13:30:00;BZN|FR;83.51
17/12/2025 13:30:00 - 17/12/2025 13:45:00;BZN|FR;79.68
17/12/2025 13:45:00 - 17/12/2025 14:00:00;BZN|FR;82.55
17/12/2025 14:00:00 - 17/12/2025 14:15:00;BZN|FR;84.69
17/12/2025 14:15:00 - 17/12/2025 14:30:00;BZN|FR;87.13
17/12/2025 14:30:00 - 17/12/2025 14:45:00;BZN|FR;82.80
17/12/2025 14:45:00 - 17/12/2025 15:00:00;BZN|FR;89.82
17/12/2025 15:00:00 - 17/12/2025 15:15:00;BZN|FR;79.85
17/12/2025 15:15:00 - 17/12/2025 15:30:00;BZN|FR;86.33
17/12/2025 15:30:00 - 17/12/2025 15:45:00;BZN|FR;83.27
17/12/2025 15:45:00 - 17/12/2025 16:00:00;BZN|FR;83.59
17/12/2025 16:00:00 - 17/12/2025 16:15:00;BZN|FR;85.29
17/12/2025 16:15:00 - 17/12/2025 16:30:00;BZN|FR;85.71
17/12/2025 16:30:00 - 17/12/2025 16:45:00;BZN|FR;95.61
17/12/2025 16:45:00 - 17/12/2025 17:00:00;BZN|FR;97.71
17/12/2025 17:00:00 - 17/12/2025 17:15:00;BZN|FR;91.15
17/12/2025 17:15:00 - 17/12/2025 17:30:00;BZN|FR;86.56
17/12/2025 17:30:00 - 17/12/2025 17:45:00;BZN|FR;82.42
17/12/2025 17:45:00 - 17/12/2025 18:00:00;BZN|FR;84.28
17/12/2025 18:00:00 - 17/12/2025 18:15:00;BZN|FR;88.59
17/12/2025 18:15:00 - 17/12/2025 18:30:00;BZN|FR;74.67
17/12/2025 18:30:00 - 17/12/2025 18:45:00;BZN|FR;91.95
17/12/2025 18:45:00 - 17/12/2025 19:00:00;BZN|FR;84.85
17/12/2025 19:00:00 - 17/12/2025 19:15:00;BZN|FR;86.23
17/12/2025 19:15:00 - 17/12/2025 19:30:00;BZN|FR;86.98
17/12/2025 19:30:00 - 17/12/2025 19:45:00;BZN|FR;83.49
17/12/2025 19:45:00 - 17/12/2025 20:00:00;BZN|FR;83.29
17/12/2025 20:00:00 - 17/12/2025 20:15:00;BZN|FR;77.69
17/12/2025 20:15:00 - 17/12/2025 20:30:00;BZN|FR;81.30
17/12/2025 20:30:00 - 17/12/2025 20:45:00;BZN|FR;82.69
17/12/2025 20:45:00 - 17/12/2025 21:00:00;BZN|FR;74.05
17/12/2025 21:00:00 - 17/12/2025 21:15:00;BZN|FR;74.85
17/12/2025 21:15:00 - 17/12/2025 21:30:00;BZN|FR;74.42
17/12/2025 21:30:00 - 17/12/2025 21:45:00;BZN|FR;89.84
17/12/2025 21:45:00 - 17/12/2025 22:00:00;BZN|FR;81.41
17/12/2025 22:00:00 - 17/12/2025 22:15:00;BZN|FR;81.44
17/12/2025 22:15:00 - 17/12/2025 22:30:00;BZN|FR;65.49
17/12/2025 22:30:00 - 17/12/2025 22:45:00;BZN|FR;73.50
17/12/2025 22:45:00 - 17/12/2025 23:00:00;BZN|FR;73.50
17/12/2025 23:00:00 - 17/12/2025 23:15:00;BZN|FR;34.23
17/12/2025 23:15:00 - 17/12/2025 23:30:00;BZN|FR;42.71
17/12/2025 23:30:00 - 17/12/2025 23:45:00;BZN|FR;45.20
17/12/2025 23:45:00 - 18/12/2025 00:00:00;BZN|FR;37.68
18/12/2025 00:00:00 - 18/12/2025 00:15:00;BZN|FR;62.23
18/12/2025 00:15:00 - 18/12/2025 00:30:00;BZN|FR;54.84
18/12/2025 00:30:00 - 18/12/2025 00:45:00;BZN|FR;42.35
18/12/2025 00:45:00 - 18/12/2025 01:00:00;BZN|FR;5.78
18/12/2025 01:00:00 - 18/12/2025 01:15:00;BZN|FR;48.13
18/12/2025 01:15:00 - 18/12/2025 01:30:00;BZN|FR;33.65
18/12/2025 01:30:00 - 18/12/2025 01:45:00;BZN|FR;26.79
18/12/2025 01:45:00 - 18/12/2025 02:00:00;BZN|FR;27.41
18/12/2025 02:00:00 - 18/12/2025 02:15:00;BZN|FR;26.66
18/12/2025 02:15:00 - 18/12/2025 02:30:00;BZN|FR;24.06
18/12/2025 02:30:00 - 18/12/2025 02:45:00;BZN|FR;14.21
18/12/2025 02:45:00 - 18/12/2025 03:00:00;BZN|FR;9.07
18/12/2025 03:00:00 - 18/12/2025 03:15:00;BZN|FR;13.96
18/12/2025 03:15:00 - 18/12/2025 03:30:00;BZN|FR;8.11
18/12/2025 03:30:00 - 18/12/2025 03:45:00;BZN|FR;6.71
18/12/2025 03:45:00 - 18/12/2025 04:00:00;BZN|FR;5.53
18/12/2025 04:00:00 - 18/12/2025 04:15:00;BZN|FR;19.99
18/12/2025 04:15:00 - 18/12/2025 04:30:00;BZN|FR;13.80
18/12/2025 04:30:00 - 18/12/2025 04:45:00;BZN|FR;20.75
18/12/2025 04:45:00 - 18/12/2025 05:00:00;BZN|FR;25.01
18/12/2025 05:00:00 - 18/12/2025 05:15:00;BZN|FR;22.06
18/12/2025 05:15:00 - 18/12/2025 05:30:00;BZN|FR;39.59
18/12/2025 05:30:00 - 18/12/2025 05:45:00;BZN|FR;61.81
18/12/2025 05:45:00 - 18/12/2025 06:00:00;BZN|FR;66.19
18/12/2025 06:00:00 - 18/12/2025 06:15:00;BZN|FR;67.78
18/12/2025 06:15:00 - 18/12/2025 06:30:00;BZN|FR;73.03
18/12/2025 06:30:00 - 18/12/2025 06:45:00;BZN|FR;84.01
18/12/2025 06:45:00 - 18/12/2025 07:00:00;BZN|FR;85.46
18/12/2025 07:00:00 - 18/12/2025 07:15:00;BZN|FR;88.68
18/12/2025 07:15:00 - 18/12/2025 07:30:00;BZN|FR;80.79
18/12/2025 07:30:00 - 18/12/2025 07:45:00;BZN|FR;82.80
18/12/2025 07:45:00 - 18/12/2025 08:00:00;BZN|FR;55.73
18/12/2025 08:00:00 - 18/12/2025 08:15:00;BZN|FR;92.93
18/12/2025 08:15:00 - 18/12/2025 08:30:00;BZN|FR;73.51
18/12/2025 08:30:00 - 18/12/2025 08:45:00;BZN|FR;45.00
18/12/2025 08:45:00 - 18/12/2025 09:00:00;BZN|FR;10.15
18/12/2025 09:00:00 - 18/12/2025 09:15:00;BZN|FR;48.06
18/12/2025 09:15:00 - 18/12/2025 09:30:00;BZN|FR;12.80
18/12/2025 09:30:00 - 18/12/2025 09:45:00;BZN|FR;13.55
18/12/2025 09:45:00 - 18/12/2025 10:00:00;BZN|FR;0.00
18/12/2025 10:00:00 - 18/12/2025 10:15:00;BZN|FR;2.00
18/12/2025 10:15:00 - 18/12/2025 10:30:00;BZN|FR;0.00
18/12/2025 10:30:00 - 18/12/2025 10:45:00;BZN|FR;0.00
18/12/2025 10:45:00 - 18/12/2025 11:00:00;BZN|FR;0.00
18/12/2025 11:00:00 - 18/12/2025 11:15:00;BZN|FR;0.00
18/12/2025 11:15:00 - 18/12/2025 11:30:00;BZN|FR;0.00
18/12/2025 11:30:00 - 18/12/2025 11:45:00;BZN|FR;0.00
18/12/2025 11:45:00 - 18/12/2025 12:00:00;BZN|FR;0.00
18/12/2025 12:00:00 - 18/12/2025 12:15:00;BZN|FR;0.44
18/12/2025 12:15:00 - 18/12/2025 12:30:00;BZN|FR;0.00
18/12/2025 12:30:00 - 18/12/2025 12:45:00;BZN|FR;0.00
18/12/2025 12:45:00 - 18/12/2025 13:00:00;BZN|FR;1.19
18/12/2025 13:00:00 - 18/12/2025 13:15:00;BZN|FR;4.86
18/12/2025 13:15:00 - 18/12/2025 13:30:00;BZN|FR;4.65
18/12/2025 13:30:00 - 18/12/2025 13:45:00;BZN|FR;2.45
18/12/2025 13:45:00 - 18/12/2025 14:00:00;BZN|FR;8.04
18/12/2025 14:00:00 - 18/12/2025 14:15:00;BZN|FR;0.06
18/12/2025 14:15:00 - 18/12/2025 14:30:00;BZN|FR;11.00
18/12/2025 14:30:00 - 18/12/2025 14:45:00;BZN|FR;18.99
18/12/2025 14:45:00 - 18/12/2025 15:00:00;BZN|FR;29.95
18/12/2025 15:00:00 - 18/12/2025 15:15:00;BZN|FR;29.30
18/12/2025 15:15:00 - 18/12/2025 15:30:00;BZN|FR;16.65
18/12/2025 15:30:00 - 18/12/2025 15:45:00;BZN|FR;22.33
18/12/2025 15:45:00 - 18/12/2025 16:00:00;BZN|FR;30.10
18/12/2025 16:00:00 - 18/12/2025 16:15:00;BZN|FR;41.85
18/12/2025 16:15:00 - 18/12/2025 16:30:00;BZN|FR;44.74
18/12/2025 16:30:00 - 18/12/2025 16:45:00;BZN|FR;29.92
18/12/2025 16:45:00 - 18/12/2025 17:00:00;BZN|FR;33.32
18/12/2025 17:00:00 - 18/12/2025 17:15:00;BZN|FR;66.98
18/12/2025 17:15:00 - 18/12/2025 17:30:00;BZN|FR;72.17
18/12/2025 17:30:00 - 18/12/2025 17:45:00;BZN|FR;58.76
18/12/2025 17:45:00 - 18/12/2025 18:00:00;BZN|FR;73.31
18/12/2025 18:00:00 - 18/12/2025 18:15:00;BZN|FR;74.96
18/12/2025 18:15:00 - 18/12/2025 18:30:00;BZN|FR;68.97
18/12/2025 18:30:00 - 18/12/2025 18:45:00;BZN|FR;53.12
18/12/2025 18:45:00 - 18/12/2025 19:00:00;BZN|FR;65.93
18/12/2025 19:00:00 - 18/12/2025 19:15:00;BZN|FR;51.77
18/12/2025 19:15:00 - 18/12/2025 19:30:00;BZN|FR;49.22
18/12/2025 19:30:00 - 18/12/2025 19:45:00;BZN|FR;51.66
18/12/2025 19:45:00 - 18/12/2025 20:00:00;BZN|FR;47.26
18/12/2025 20:00:00 - 18/12/2025 20:15:00;BZN|FR;45.49
18/12/2025 20:15:00 - 18/12/2025 20:30:00;BZN|FR;63.70
18/12/2025 20:30:00 - 18/12/2025 20:45:00;BZN|FR;46.56
18/12/2025 20:45:00 - 18/12/2025 21:00:00;BZN|FR;24.77
18/12/2025 21:00:00 - 18/12/2025 21:15:00;BZN|FR;38.89
18/12/2025 21:15:00 - 18/12/2025 21:30:00;BZN|FR;55.46
18/12/2025 21:30:00 - 18/12/2025 21:45:00;BZN|FR;55.63
18/12/2025 21:45:00 - 18/12/2025 22:00:00;BZN|FR;43.36
18/12/2025 22:00:00 - 18/12/2025 22:15:00;BZN|FR;36.92
18/12/2025 22:15:00 - 18/12/2025 22:30:00;BZN|FR;26.64
18/12/2025 22:30:00 - 18/12/2025 22:45:00;BZN|FR;20.67
18/12/2025 22:45:00 - 18/12/2025 23:00:00;BZN|FR;20.67
18/12/2025 23:00:00 - 18/12/2025 23:15:00;BZN|FR;16.21
18/12/2025 23:15:00 - 18/12/2025 23:30:00;BZN|FR;14.70
18/12/2025 23:30:00 - 18/12/2025 23:45:00;BZN|FR;14.87
18/12/2025 23:45:00 - 19/12/2025 00:00:00;BZN|FR;16.12
19/12/2025 00:00:00 - 19/12/2025 00:15:00;BZN|FR;15.96
19/12/2025 00:15:00 - 19/12/2025 00:30:00;BZN|FR;13.43
19/12/2025 00:30:00 - 19/12/2025 00:45:00;BZN|FR;11.21
19/12/2025 00:45:00 - 19/12/2025 01:00:00;BZN|FR;10.34
19/12/2025 01:00:00 - 19/12/2025 01:15:00;BZN|FR;10.64
19/12/2025 01:15:00 - 19/12/2025 01:30:00;BZN|FR;12.92
19/12/2025 01:30:00 - 19/12/2025 01:45:00;BZN|FR;12.16
19/12/2025 01:45:00 - 19/12/2025 02:00:00;BZN|FR;10.77
19/12/2025 02:00:00 - 19/12/2025 02:15:00;BZN|FR;9.08
19/12/2025 02:15:00 - 19/12/2025 02:30:00;BZN|FR;12.15
19/12/2025 02:30:00 - 19/12/2025 02:45:00;BZN|FR;11.29
19/12/2025 02:45:00 - 19/12/2025 03:00:00;BZN|FR;9.83
19/12/2025 03:00:00 - 19/12/2025 03:15:00;BZN|FR;10.97
19/12/2025 03:15:00 - 19/12/2025 03:30:00;BZN|FR;10.77
19/12/2025 03:30:00 - 19/12/2025 03:45:00;BZN|FR;10.79
19/12/2025 03:45:00 - 19/12/2025 04:00:00;BZN|FR;12.94
19/12/2025 04:00:00 - 19/12/2025 04:15:00;BZN|FR;13.62
19/12/2025 04:15:00 - 19/12/2025 04:30:00;BZN|FR;14.93
19/12/2025 04:30:00 - 19/12/2025 04:45:00;BZN|FR;17.58
19/12/2025 04:45:00 - 19/12/2025 05:00:00;BZN|FR;25.67
19/12/2025 05:00:00 - 19/12/2025 05:15:00;BZN|FR;20.90
19/12/2025 05:15:00 - 19/12/2025 05:30:00;BZN|FR;42.11
19/12/2025 05:30:00 - 19/12/2025 05:45:00;BZN|FR;50.13
19/12/2025 05:45:00 - 19/12/2025 06:00:00;BZN|FR;65.66
19/12/2025 06:00:00 - 19/12/2025 06:15:00;BZN|FR;58.77
19/12/2025 06:15:00 - 19/12/2025 06:30:00;BZN|FR;71.19
19/12/2025 06:30:00 - 19/12/2025 06:45:00;BZN|FR;88.13
19/12/2025 06:45:00 - 19/12/2025 07:00:00;BZN|FR;94.55
19/12/2025 07:00:00 - 19/12/2025 07:15:00;BZN|FR;87.59
19/12/2025 07:15:00 - 19/12/2025 07:30:00;BZN|FR;89.44
19/12/2025 07:30:00 - 19/12/2025 07:45:00;BZN|FR;91.72
19/12/2025 07:45:00 - 19/12/2025 08:00:00;BZN|FR;88.38
19/12/2025 08:00:00 - 19/12/2025 08:15:00;BZN|FR;92.81
19/12/2025 08:15:00 - 19/12/2025 08:30:00;BZN|FR;89.80
19/12/2025 08:30:00 - 19/12/2025 08:45:00;BZN|FR;88.77
19/12/2025 08:45:00 - 19/12/2025 09:00:00;BZN|FR;86.16
19/12/2025 09:00:00 - 19/12/2025 09:15:00;BZN|FR;93.11
19/12/2025 09:15:00 - 19/12/2025 09:30:00;BZN|FR;88.30
19/12/2025 09:30:00 - 19/12/2025 09:45:00;BZN|FR;85.80
19/12/2025 09:45:00 - 19/12/2025 10:00:00;BZN|FR;84.23
19/12/2025 10:00:00 - 19/12/2025 10:15:00;BZN|FR;79.80
19/12/2025 10:15:00 - 19/12/2025 10:30:00;BZN|FR;79.47
19/12/2025 10:30:00 - 19/12/2025 10:45:00;BZN|FR;82.60
19/12/2025 10:45:00 - 19/12/2025 11:00:00;BZN|FR;86.84
19/12/2025 11:00:00 - 19/12/2025 11:15:00;BZN|FR;78.33
19/12/2025 11:15:00 - 19/12/2025 11:30:00;BZN|FR;79.70
19/12/2025 11:30:00 - 19/12/2025 11:45:00;BZN|FR;85.51
19/12/2025 11:45:00 - 19/12/2025 12:00:00;BZN|FR;87.38
19/12/2025 12:00:00 - 19/12/2025 12:15:00;BZN|FR;85.29
19/12/2025 12:15:00 - 19/12/2025 12:30:00;BZN|FR;82.47
19/12/2025 12:30:00 - 19/12/2025 12:45:00;BZN|FR;72.47
19/12/2025 12:45:00 - 19/12/2025 13:00:00;BZN|FR;78.13
19/12/2025 13:00:00 - 19/12/2025 13:15:00;BZN|FR;83.03
19/12/2025 13:15:00 - 19/12/2025 13:30:00;BZN|FR;84.44
19/12/2025 13:30:00 - 19/12/2025 13:45:00;BZN|FR;81.97
19/12/2025 13:45:00 - 19/12/2025 14:00:00;BZN|FR;88.41
19/12/2025 14:00:00 - 19/12/2025 14:15:00;BZN|FR;86.75
19/12/2025 14:15:00 - 19/12/2025 14:30:00;BZN|FR;86.85
19/12/2025 14:30:00 - 19/12/2025 14:45:00;BZN|FR;86.38
19/12/2025 14:45:00 - 19/12/2025 15:00:00;BZN|FR;82.84
19/12/2025 15:00:00 - 19/12/2025 15:15:00;BZN|FR;84.96
19/12/2025 15:15:00 - 19/12/2025 15:30:00;BZN|FR;80.59
19/12/2025 15:30:00 - 19/12/2025 15:45:00;BZN|FR;80.05
19/12/2025 15:45:00 - 19/12/2025 16:00:00;BZN|FR;93.76
19/12/2025 16:00:00 - 19/12/2025 16:15:00;BZN|FR;91.24
19/12/2025 16:15:00 - 19/12/2025 16:30:00;BZN|FR;100.98
19/12/2025 16:30:00 - 19/12/2025 16:45:00;BZN|FR;101.89
19/12/2025 16:45:00 - 19/12/2025 17:00:00;BZN|FR;105.00
19/12/2025 17:00:00 - 19/12/2025 17:15:00;BZN|FR;98.21
19/12/2025 17:15:00 - 19/12/2025 17:30:00;BZN|FR;103.65
19/12/2025 17:30:00 - 19/12/2025 17:45:00;BZN|FR;110.04
19/12/2025 17:45:00 - 19/12/2025 18:00:00;BZN|FR;107.29
19/12/2025 18:00:00 - 19/12/2025 18:15:00;BZN|FR;103.96
19/12/2025 18:15:00 - 19/12/2025 18:30:00;BZN|FR;100.31
19/12/2025 18:30:00 - 19/12/2025 18:45:00;BZN|FR;102.58
19/12/2025 18:45:00 - 19/12/2025 19:00:00;BZN|FR;92.58
19/12/2025 19:00:00 - 19/12/2025 19:15:00;BZN|FR;99.01
19/12/2025 19:15:00 - 19/12/2025 19:30:00;BZN|FR;92.10
19/12/2025 19:30:00 - 19/12/2025 19:45:00;BZN|FR;88.16
19/12/2025 19:45:00 - 19/12/2025 20:00:00;BZN|FR;87.77
19/12/2025 20:00:00 - 19/12/2025 20:15:00;BZN|FR;84.93
19/12/2025 20:15:00 - 19/12/2025 20:30:00;BZN|FR;80.36
19/12/2025 20:30:00 - 19/12/2025 20:45:00;BZN|FR;81.98
19/12/2025 20:45:00 - 19/12/2025 21:00:00;BZN|FR;76.70
19/12/2025 21:00:00 - 19/12/2025 21:15:00;BZN|FR;70.75
19/12/2025 21:15:00 - 19/12/2025 21:30:00;BZN|FR;84.45
19/12/2025 21:30:00 - 19/12/2025 21:45:00;BZN|FR;96.04
19/12/2025 21:45:00 - 19/12/2025 22:00:00;BZN|FR;91.53
19/12/2025 22:00:00 - 19/12/2025 22:15:00;BZN|FR;96.76
19/12/2025 22:15:00 - 19/12/2025 22:30:00;BZN|FR;89.85
19/12/2025 22:30:00 - 19/12/2025 22:45:00;BZN|FR;90.63
19/12/2025 22:45:00 - 19/12/2025 23:00:00;BZN|FR;90.63
19/12/2025 23:00:00 - 19/12/2025 23:15:00;BZN|FR;90.59
19/12/2025 23:15:00 - 19/12/2025 23:30:00;BZN|FR;86.71
19/12/2025 23:30:00 - 19/12/2025 23:45:00;BZN|FR;81.42
19/12/2025 23:45:00 - 20/12/2025 00:00:00;BZN|FR;81.45
20/12/2025 00:00:00 - 20/12/2025 00:15:00;BZN|FR;87.53
20/12/2025 00:15:00 - 20/12/2025 00:30:00;BZN|FR;83.86
20/12/2025 00:30:00 - 20/12/2025 00:45:00;BZN|FR;82.00
20/12/2025 00:45:00 - 20/12/2025 01:00:00;BZN|FR;80.63
20/12/2025 01:00:00 - 20/12/2025 01:15:00;BZN|FR;85.00
20/12/2025 01:15:00 - 20/12/2025 01:30:00;BZN|FR;80.00
20/12/2025 01:30:00 - 20/12/2025 01:45:00;BZN|FR;75.10
20/12/2025 01:45:00 - 20/12/2025 02:00:00;BZN|FR;70.42
20/12/2025 02:00:00 - 20/12/2025 02:15:00;BZN|FR;74.40
20/12/2025 02:15:00 - 20/12/2025 02:30:00;BZN|FR;70.47
20/12/2025 02:30:00 - 20/12/2025 02:45:00;BZN|FR;66.82
20/12/2025 02:45:00 - 20/12/2025 03:00:00;BZN|FR;61.29
20/12/2025 03:00:00 - 20/12/2025 03:15:00;BZN|FR;67.99
20/12/2025 03:15:00 - 20/12/2025 03:30:00;BZN|FR;63.23
20/12/2025 03:30:00 - 20/12/2025 03:45:00;BZN|FR;60.76
20/12/2025 03:45:00 - 20/12/2025 04:00:00;BZN|FR;62.51
20/12/2025 04:00:00 - 20/12/2025 04:15:00;BZN|FR;66.59
20/12/2025 04:15:00 - 20/12/2025 04:30:00;BZN|FR;63.04
20/12/2025 04:30:00 - 20/12/2025 04:45:00;BZN|FR;62.58
20/12/2025 04:45:00 - 20/12/2025 05:00:00;BZN|FR;65.08
20/12/2025 05:00:00 - 20/12/2025 05:15:00;BZN|FR;65.15
20/12/2025 05:15:00 - 20/12/2025 05:30:00;BZN|FR;67.46
20/12/2025 05:30:00 - 20/12/2025 05:45:00;BZN|FR;68.74
20/12/2025 05:45:00 - 20/12/2025 06:00:00;BZN|FR;69.20
20/12/2025 06:00:00 - 20/12/2025 06:15:00;BZN|FR;74.16
20/12/2025 06:15:00 - 20/12/2025 06:30:00;BZN|FR;74.60
20/12/2025 06:30:00 - 20/12/2025 06:45:00;BZN|FR;76.32
20/12/2025 06:45:00 - 20/12/2025 07:00:00;BZN|FR;77.10
20/12/2025 07:00:00 - 20/12/2025 07:15:00;BZN|FR;78.12
20/12/2025 07:15:00 - 20/12/2025 07:30:00;BZN|FR;78.50
20/12/2025 07:30:00 - 20/12/2025 07:45:00;BZN|FR;80.00
20/12/2025 07:45:00 - 20/12/2025 08:00:00;BZN|FR;80.38
20/12/2025 08:00:00 - 20/12/2025 08:15:00;BZN|FR;85.00
20/12/2025 08:15:00 - 20/12/2025 08:30:00;BZN|FR;81.09
20/12/2025 08:30:00 - 20/12/2025 08:45:00;BZN|FR;80.29
20/12/2025 08:45:00 - 20/12/2025 09:00:00;BZN|FR;76.97
20/12/2025 09:00:00 - 20/12/2025 09:15:00;BZN|FR;80.40
20/12/2025 09:15:00 - 20/12/2025 09:30:00;BZN|FR;77.50
20/12/2025 09:30:00 - 20/12/2025 09:45:00;BZN|FR;75.20
20/12/2025 09:45:00 - 20/12/2025 10:00:00;BZN|FR;67.01
20/12/2025 10:00:00 - 20/12/2025 10:15:00;BZN|FR;71.14
20/12/2025 10:15:00 - 20/12/2025 10:30:00;BZN|FR;67.27
20/12/2025 10:30:00 - 20/12/2025 10:45:00;BZN|FR;64.84
20/12/2025 10:45:00 - 20/12/2025 11:00:00;BZN|FR;57.06
20/12/2025 11:00:00 - 20/12/2025 11:15:00;BZN|FR;63.41
20/12/2025 11:15:00 - 20/12/2025 11:30:00;BZN|FR;61.00
20/12/2025 11:30:00 - 20/12/2025 11:45:00;BZN|FR;68.95
20/12/2025 11:45:00 - 20/12/2025 12:00:00;BZN|FR;57.79
20/12/2025 12:00:00 - 20/12/2025 12:15:00;BZN|FR;55.19
20/12/2025 12:15:00 - 20/12/2025 12:30:00;BZN|FR;50.00
20/12/2025 12:30:00 - 20/12/2025 12:45:00;BZN|FR;49.00
20/12/2025 12:45:00 - 20/12/2025 13:00:00;BZN|FR;47.47
20/12/2025 13:00:00 - 20/12/2025 13:15:00;BZN|FR;61.41
20/12/2025 13:15:00 - 20/12/2025 13:30:00;BZN|FR;52.55
20/12/2025 13:30:00 - 20/12/2025 13:45:00;BZN|FR;53.00
20/12/2025 13:45:00 - 20/12/2025 14:00:00;BZN|FR;51.51
20/12/2025 14:00:00 - 20/12/2025 14:15:00;BZN|FR;51.30
20/12/2025 14:15:00 - 20/12/2025 14:30:00;BZN|FR;53.00
20/12/2025 14:30:00 - 20/12/2025 14:45:00;BZN|FR;54.45
20/12/2025 14:45:00 - 20/12/2025 15:00:00;BZN|FR;60.93
20/12/2025 15:00:00 - 20/12/2025 15:15:00;BZN|FR;53.00
20/12/2025 15:15:00 - 20/12/2025 15:30:00;BZN|FR;62.00
20/12/2025 15:30:00 - 20/12/2025 15:45:00;BZN|FR;66.82
20/12/2025 15:45:00 - 20/12/2025 16:00:00;BZN|FR;73.05
20/12/2025 16:00:00 - 20/12/2025 16:15:00;BZN|FR;69.00
20/12/2025 16:15:00 - 20/12/2025 16:30:00;BZN|FR;74.16
20/12/2025 16:30:00 - 20/12/2025 16:45:00;BZN|FR;76.84
20/12/2025 16:45:00 - 20/12/2025 17:00:00;BZN|FR;78.33
20/12/2025 17:00:00 - 20/12/2025 17:15:00;BZN|FR;73.30
20/12/2025 17:15:00 - 20/12/2025 17:30:00;BZN|FR;74.50
20/12/2025 17:30:00 - 20/12/2025 17:45:00;BZN|FR;76.93
20/12/2025 17:45:00 - 20/12/2025 18:00:00;BZN|FR;81.02
20/12/2025 18:00:00 - 20/12/2025 18:15:00;BZN|FR;81.23
20/12/2025 18:15:00 - 20/12/2025 18:30:00;BZN|FR;78.82
20/12/2025 18:30:00 - 20/12/2025 18:45:00;BZN|FR;75.64
20/12/2025 18:45:00 - 20/12/2025 19:00:00;BZN|FR;74.45
20/12/2025 19:00:00 - 20/12/2025 19:15:00;BZN|FR;75.00
20/12/2025 19:15:00 - 20/12/2025 19:30:00;BZN|FR;74.16
20/12/2025 19:30:00 - 20/12/2025 19:45:00;BZN|FR;73.40
20/12/2025 19:45:00 - 20/12/2025 20:00:00;BZN|FR;70.57
20/12/2025 20:00:00 - 20/12/2025 20:15:00;BZN|FR;73.50
20/12/2025 20:15:00 - 20/12/2025 20:30:00;BZN|FR;70.50
20/12/2025 20:30:00 - 20/12/2025 20:45:00;BZN|FR;68.63
20/12/2025 20:45:00 - 20/12/2025 21:00:00;BZN|FR;65.00
20/12/2025 21:00:00 - 20/12/2025 21:15:00;BZN|FR;73.50
20/12/2025 21:15:00 - 20/12/2025 21:30:00;BZN|FR;73.60
20/12/2025 21:30:00 - 20/12/2025 21:45:00;BZN|FR;73.50
20/12/2025 21:45:00 - 20/12/2025 22:00:00;BZN|FR;72.07
20/12/2025 22:00:00 - 20/12/2025 22:15:00;BZN|FR;71.48
20/12/2025 22:15:00 - 20/12/2025 22:30:00;BZN|FR;67.92
20/12/2025 22:30:00 - 20/12/2025 22:45:00;BZN|FR;67.41
20/12/2025 22:45:00 - 20/12/2025 23:00:00;BZN|FR;67.41
20/12/2025 23:00:00 - 20/12/2025 23:15:00;BZN|FR;56.13
20/12/2025 23:15:00 - 20/12/2025 23:30:00;BZN|FR;49.27
